Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5n7KTWl0A7Zbb3au8PTSHW,テレカクシ思春期,テレカクシ思春期,HoneyWorks,20/11/2013,207164,29,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-17T04:15:07Z,"vocaloid,j-pop,anime",MusicRay'n Inc.,0.481,0.915,9,-4.066,1,0.0793,0.0152,0,0.0817,0.367,169.972,4
spotify:track:4yOHiqzpL1pLUs0REYIjCu,SUKI KIRAI,loveroma,HoneyWorks,31/12/2010,289826,6,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-17T04:15:29Z,"vocaloid,j-pop,anime",HoneyWorks,0.583,0.797,0,-1.619,1,0.0391,0.0193,0,0.0772,0.531,119.99,4
spotify:track:5J6bUJlDTEFjelOTKj0AEB,吉原ラメント,吉原ラメント,Asa,26/10/2012,229297,38,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-19T15:28:29Z,vocaloid,KARENT,0.495,0.928,1,-3.57,1,0.064,0.00233,0,0.227,0.572,95.966,4
spotify:track:5Mmeb7Z03nnMGzlAKzjixt,メルティレコード (feat. 初音ミク),メルティレコード,DIVELA;Hatsune Miku,30/5/2025,169411,18,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T08:50:41Z,vocaloid,KARENT,0.516,0.947,10,-1.604,1,0.0477,0.234,0.0000104,0.0554,0.906,169.98,4
spotify:track:6IWQMOubrT9skrCKz2LE2h,サマーアイドル,Attractive Museum,OSTER project,23/4/2014,257480,30,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T08:52:13Z,"vocaloid,shibuya-kei",Subcul-rise Record,0.405,0.895,4,-3.58,1,0.0464,0.0119,0.00000805,0.164,0.916,88.946,4
spotify:track:79KaENiIEpJji7yN8ZXiX9,soundless voice - REDESIGN ver,REDESIGN,VALSHE,9/7/2025,316240,21,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:32:08Z,"j-rock,vocaloid,j-pop",S3CR LLC.,0.439,0.404,2,-5.709,1,0.0304,0.849,0,0.15,0.381,159.782,4
spotify:track:4A4HMGo7rovDAzMW1dWSfu,Keppekishou,Exit Tunes Presents The Best Of Gumi From Megpoid,Scop,11/3/2015,219900,17,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:36:45Z,vocaloid,EXIT TUNES,0.573,0.872,5,-3.098,0,0.041,0.00502,0,0.239,0.692,94.967,4
spotify:track:2dqfStz6Dv4A1q5YLEKRYM,脱法ロック,CYNICISM,Neru,28/3/2018,188186,50,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:37:13Z,vocaloid,NBCUniversal Entertainment,0.541,0.845,8,-2.071,1,0.165,0.559,0,0.0666,0.744,155.056,4
spotify:track:060o2JWYP7I22bHf7ZpWfV,Wah Wah World (feat. Hatsune Miku & Kagamine Rin),Wah Wah World,Giga;Mitchie M;Hatsune Miku;Kagamine Rin,2/10/2020,208500,38,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:37:27Z,vocaloid,Giga & Mitchie M,0.656,0.939,8,-3.103,1,0.135,0.00927,0.0000116,0.123,0.839,159.976,4
spotify:track:1AMzUKhF0vCFHZTx8H7OS4,LUVORATORRRRRY!,エンドレスEP,Reol,11/10/2017,204187,52,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:37:56Z,"vocaloid,j-pop,j-rock",TOY'S FACTORY,0.679,0.951,6,-3.066,0,0.147,0.0169,0.0882,0.0176,0.945,128.008,4
spotify:track:4kapd3WHD0kAypb5dTxt19,Fondant Step (feat. 初音ミク),White Luminescence,Heavenz;Hatsune Miku,1/2/2023,268000,24,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:39:02Z,vocaloid,KARENT,0.587,0.739,4,-3.427,1,0.0403,0.382,0,0.1,0.37,140.979,4
spotify:track:1U8wnQrnAlWPByturxKdcD,Two Faced Lovers,Two Faced Lovers,dj-Jo,18/4/2019,181147,46,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:40:49Z,"vocaloid,anime",dj-Jo,0.587,0.955,11,-1.614,0,0.127,0.0838,0.00801,0.155,0.643,158.992,4
spotify:track:3FhTyOVFsXqGyYRQg1SInk,Love is War,Love is War,supercell,15/9/2024,187500,39,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:41:12Z,vocaloid,Supercell Media,0.506,0.97,11,-3.78,0,0.107,0.0147,0,0.193,0.615,128.072,4
spotify:track:6I8fseSlXXd5jhq7MS25c9,ライアーダンサー（テトライブ2025-実演盤-）,テトライブ2025-実演盤集-,重音テト;Asa;マサラダ,1/8/2025,243251,22,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:43:10Z,vocaloid,ASIAN WAVE RECORD,0.463,0.945,7,-3.746,1,0.1,0.00156,0.0000615,0.867,0.796,170.052,4
spotify:track:6F9LBM4bXZqkfsYrzer4Uy,おちゃめ機能 Full（テトライブ2025-実演盤-）,テトライブ2025-実演盤集-,重音テト;Asa;ゴジマジP,1/8/2025,274450,20,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:43:19Z,vocaloid,ASIAN WAVE RECORD,0.569,0.936,6,-3.635,0,0.0562,0.0036,0,0.149,0.731,149.989,4
spotify:track:5PjTMx08KNvoz2M1FhPqGh,オーバーライド（テトライブ2025-実演盤-）,テトライブ2025-実演盤集-,Yoshida Yasei;重音テト;Asa,1/8/2025,143192,20,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:43:52Z,vocaloid,ASIAN WAVE RECORD,0.62,0.962,1,-4.061,1,0.0398,0.00283,0.00288,0.0507,0.926,101.995,4
spotify:track:1ny0kgUklOy5FUigvWWK0q,Ievan Polkka - Remastered 2024,Ievan Polkka (Remastered 2024),Hatsune Miku;Otomania,4/5/2007,152462,62,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:48:57Z,vocaloid,Maker Records,0.972,0.58,6,-5.704,0,0.085,0.161,0.0171,0.127,0.972,119.026,4
spotify:track:0ylvLWw2D8GFkhAaZGw2mq,Triple Baka - Remake Ver.,Triple Baka Squad,La-Matryoshka;Hatsune Miku;Kasane Teto,17/1/2025,236286,52,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:49:02Z,vocaloid,Lost Kids Records,0.571,0.65,7,-12.386,1,0.064,0.717,0.000011,0.11,0.574,179.924,4
spotify:track:6tdXHBihhi1aPm1Kyhqe8Q,ヴェノマニア公の狂気 feat.神威がくぽ、MEIKO、初音ミク、巡音ルカ、GUMI、KAITO,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;GUMI;Gackpo Camui;KAITO;Megurine Luka;MEIKO;Hatsune Miku,25/2/2015,247373,25,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:52:41Z,"vocaloid,anime",WM Japan,0.666,0.954,0,-4.057,1,0.0628,0.169,0.00822,0.136,0.583,129.968,3
spotify:track:0J6VmDvvcEcyrjDGxACp9G,グラスレッドの肖像 feat.GUMI,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;GUMI,25/2/2015,366133,16,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:51:26Z,"vocaloid,anime",WM Japan,0.492,0.604,5,-3.815,1,0.0272,0.213,0,0.292,0.26,90.003,4
spotify:track:1uOvQwpR5xjdl5DvSmWKwe,眠らせ姫からの贈り物 feat.初音ミク,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;Hatsune Miku,25/2/2015,281866,21,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:51:47Z,vocaloid,WM Japan,0.691,0.781,7,-5.24,1,0.0438,0.0189,0,0.0865,0.411,126.037,4
spotify:track:1VrMjkXAWwwWVZagn1TbQ7,円尾坂の仕立屋 feat.巡音ルカ,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;Megurine Luka,25/2/2015,389240,26,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:51:59Z,vocaloid,WM Japan,0.579,0.802,9,-3.921,0,0.0291,0.0998,0,0.241,0.724,179.983,3
spotify:track:4hnHHKhZhSt3HCkClXVQCX,悪徳のジャッジメント feat.KAITO,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;KAITO,25/2/2015,302573,29,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:52:14Z,vocaloid,WM Japan,0.624,0.777,9,-3.662,0,0.0555,0.0743,0.00000235,0.0874,0.725,140.009,4
spotify:track:3ap7qkdUIYGc7koIt8EPM4,ネメシスの銃口 feat.GUMI,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;GUMI,25/2/2015,302480,19,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:52:25Z,"vocaloid,anime",WM Japan,0.652,0.883,1,-4.098,1,0.0403,0.249,0,0.0604,0.375,128.992,4
spotify:track:5LmM3R3ROjq8cZuHHdcjCr,最後のリボルバー feat.GUMI,七つの罪と罰 feat.鏡音リン、鏡音レン,mothy_悪ノP;GUMI,25/2/2015,235986,15,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T09:52:57Z,"vocaloid,anime",WM Japan,0.537,0.856,2,-4.398,0,0.0746,0.348,0,0.0885,0.408,140.032,4
spotify:track:1jyRuwS7NnO3EaK7jyKYxP,「Ma」計画,原罪物語　完全版,mothy,11/9/2019,367386,24,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:00:41Z,vocaloid,KARENT,0.377,0.717,2,-5.443,0,0.0464,0.49,0.00142,0.113,0.442,115.861,4
spotify:track:3huJZ0fol0SFCJSYBuxlRa,魔女ザルムホーファーの逃亡,原罪物語　完全版,mothy,11/9/2019,299483,24,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:03:45Z,vocaloid,KARENT,0.52,0.868,3,-4.893,0,0.0506,0.0669,0,0.286,0.821,184.984,4
spotify:track:1Upwjn3c3Ffm40K80xaF4O,moonlit bear,EVILS FOREST,mothy,10/8/2010,411984,28,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:04:59Z,vocaloid,KarenT,0.573,0.884,5,-4.81,0,0.0496,0.204,0,0.162,0.536,117.93,4
spotify:track:1CUdToTmKGxENN1fuHjcrO,バリーゾールの子供は一人っ子,原罪物語　完全版,mothy,11/9/2019,363017,28,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:05:47Z,vocaloid,KARENT,0.884,0.588,4,-6.382,0,0.0384,0.3,0.000261,0.0932,0.676,119.975,4
spotify:track:6qshBmosOafRpSmcBdQcag,「Ma」サバイバル,原罪物語　完全版,mothy,11/9/2019,346906,24,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:05:57Z,vocaloid,KARENT,0.511,0.95,10,-5.259,0,0.0523,0.00509,0.00467,0.0952,0.132,180.03,4
spotify:track:3CWZY09yXiczvapdCD56wV,追想のオルゴール,原罪物語　完全版,mothy,11/9/2019,332424,14,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:06:34Z,vocaloid,KARENT,0.68,0.482,6,-6.736,0,0.028,0.72,0,0.121,0.371,114.994,4
spotify:track:6Hvb9CCf0h2rG4Z6ryGL9d,master of the court,EVILS COURT,mothy,2/9/2011,331998,24,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:09:54Z,vocaloid,KarenT,0.435,0.801,7,-4.067,0,0.0327,0.00638,0.0000323,0.295,0.618,149.705,4
spotify:track:4mpekQHDGZh3yQln6HpK7i,茶番カプリシオ,EVILS COURT,mothy,2/9/2011,298015,27,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:10:16Z,vocaloid,KarenT,0.644,0.981,11,-4.147,0,0.0519,0.0619,0.00149,0.294,0.718,150.024,4
spotify:track:5M1awnD4p3aBI6nWV1XCiJ,Reach For The Stars ～待ち続けた手紙～ (feat. 鏡音レン),EVILS EXTRA,mothy;Kagamine Len,2019,314000,16,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-24T10:13:10Z,vocaloid,KARENT,0.631,0.661,2,-4.962,0,0.0266,0.208,0,0.0779,0.357,94.991,4
spotify:track:7xuM9uPhUQ6nOpSCvalloP,OVER IT,OVER IT,2pointO;Hatsune Miku,26/9/2025,180816,22,FALSE,edward945,2025-09-26T09:50:40Z,vocaloid,Raze Records,0.443,0.759,10,-10.897,0,0.0881,0.0741,0.00000425,0.381,0.784,198.038,4
spotify:track:4OmbAnmAPpMAvsjew0SzWm,星織り唄,If the World2,Hitoshizuku and Yama,28/1/2015,238750,13,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-27T07:44:17Z,vocaloid,KARENT,0.41,0.517,9,-7.057,0,0.0299,0.716,0,0.36,0.429,99.964,3
spotify:track:43fdUr1bBMtG2vL7PRwjug,恋する☆ビーム,恋する☆ビーム,cillia,12/8/2020,267306,25,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-09-28T16:16:26Z,vocaloid,KARENT,0.553,0.793,6,-11.494,0,0.117,0.0182,0.0000504,0.125,0.724,135.028,4
spotify:track:1G6tdrjiHk5IaoSGxOsZet,Love Attribute,Love Attribute,PinocchioP,4/10/2025,173834,50,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-10-04T12:54:03Z,vocaloid,mui,0.604,0.92,5,-3.398,0,0.065,0.0284,0.0028,0.124,0.782,145.018,4
spotify:track:25a28jcbgjocfD2jWlZ1Ay,Artifact (feat. 初音ミク),Artifact,buzzG;Hatsune Miku,11/10/2025,221860,32,FALSE,edward945,2025-10-13T08:09:29Z,"vocaloid,kompa",KARENT,0.397,0.951,5,-2.344,0,0.123,0.00512,0,0.359,0.711,172.015,4
spotify:track:0vFehUc1DDtaTdOzwE3fAC,Ice Drop,Ice Drop,Aqu3ra,26/3/2022,224856,23,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-10-15T09:50:59Z,vocaloid,Aqu3ra,0.578,0.894,3,-4.96,1,0.0602,0.108,0.0177,0.0514,0.816,158.02,4
spotify:track:080H5WkFjqzNTQH4WXWnG0,上弦の月,上弦の月,KuroUsa(WhiteFlame),13/2/2015,240000,34,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-10-17T14:37:10Z,vocaloid,KARENT,0.395,0.868,8,-3.956,0,0.0545,0.108,0.0000355,0.0809,0.63,163.92,4
spotify:track:54IcPPn4xG5hfJROY12q0e,キレキャリオン,キレキャリオン,ポリスピカデリー,12/2/2025,180493,28,FALSE,cdvzp1ajz3juiem1mxkljbqnt,2025-11-04T08:40:08Z,vocaloid,U&R records,0.402,0.96,6,-3.198,0,0.153,0.00378,0,0.0822,0.552,170.062,4
spotify:track:0plRKJqWvZX49tYxnJTbH8,Step for a crescent - 2023,Lunar Calendar,r-906,10/5/2023,189265,38,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2025-12-30T00:29:47Z,vocaloid,U&R records,0.695,0.841,8,-6.188,1,0.0542,0.0189,0.000147,0.119,0.818,166.997,4
spotify:track:3D18AlvQ1WqrN9CYhPfygk,シアンブルー (feat. 初音ミク),シアンブルー,ポリスピカデリー;Hatsune Miku,23/12/2025,174461,45,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-01-26T23:32:16Z,vocaloid,KARENT,0.729,0.9,7,-4.209,1,0.036,0.0132,0.0000111,0.219,0.957,129.993,4
spotify:track:2s99gzEEtTQrkm4XulDNlw,CYBERPUNK DEAD BOY,CYBERPUNK DEAD BOY,MAIKI P,6/2/2024,224713,39,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:28:33Z,,Maiki P,0.539,0.941,8,-4.95,1,0.0601,0.00152,0.217,0.0566,0.532,157.046,4
spotify:track:0TiSPjFVBnv8Lnebp5PNsR,サイバーパンクデッドボーイ (feat. 天馬司&鳳えむ&草薙寧々&神代類&鏡音リン),世界を照らすテトラッド/サイバーパンクデッドボーイ,ワンダーランズ×ショウタイム,30/10/2024,226866,53,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:28:38Z,"vocaloid,j-pop",KARENT,0.594,0.99,8,-1.351,1,0.112,0.0766,0.00011,0.316,0.685,157.007,4
spotify:track:3OJtZTdhAXJgyKbcTlsgvA,Calc.,Calc.,Bluey ブルー子,7/8/2020,240053,36,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:28:59Z,vocaloid,Bluey ブルー子,0.311,0.723,6,-1.796,1,0.0421,0.43,0,0.277,0.5,172.805,4
spotify:track:4Q30IhZ7CO9HEOk4PzVHOg,ODDS&ENDS-初音ミク「マジカルミライ」10th Anniversary Live- (feat. 初音ミク),初音ミク「マジカルミライ」10th Anniversary [Live],ryo (supercell);Hatsune Miku,11/7/2024,350373,36,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:29:10Z,vocaloid,KARENT,0.278,0.714,7,-13.653,1,0.0973,0.124,0.00000237,0.671,0.199,94.323,4
spotify:track:4kKTrkZhZkurDH9TlCg9gX,スプリットダンス,スプリットダンス,えいぷ;初音ミク;重音テト,19/2/2026,146594,59,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:40:21Z,vocaloid,えいぷ,0.458,0.945,11,-2.102,0,0.0799,0.0251,0.000038,0.261,0.706,184.996,4
spotify:track:6OwWXDddhHMgPtgL7PFP0d,君の体温 (feat. 初音ミク),フラッシュバックサウンド,クワガタP;Hatsune Miku,2010,242602,35,FALSE,i_deall,2026-03-13T05:55:16Z,vocaloid,KARENT,0.521,0.858,9,-4.857,1,0.0635,0.0803,0.000778,0.308,0.715,110.003,4
spotify:track:33PinsAaL9eTWmY7gp4u8U,夜のくじら (feat. 初音ミク),夜のくじら,クワガタP;Hatsune Miku,3/12/2025,224678,12,FALSE,i_deall,2026-03-13T05:55:31Z,vocaloid,KARENT,0.474,0.869,7,-3.764,1,0.066,0.00308,0,0.328,0.711,140.051,4
spotify:track:34SMlgkXPVmENL8Ef9qFjZ,meltdown,meltdown,iroha(sasaki),2008,329038,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,KarenT,0.555,0.976,2,-0.171,1,0.151,0.0298,0.00192,0.205,0.379,164.967,4
spotify:track:5BLvXF7Dwr3sFUz0dM7wXw,Eh? Ah sou,Glorious World,CyoucyoP,10/8/2012,205984,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,EXIT TUNES,0.514,0.96,10,-2.03,1,0.0488,0.107,0,0.0804,0.901,192.028,4
spotify:track:0EbEIWGvPa1fmMR2ZqSrrf,Mozaik Role (feat. GUMI),DECO*27 VOCALOID COLLECTION 2008~2012,DECO*27;GUMI,18/12/2013,184195,23,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop,anime",U/M/A/A,0.522,0.943,5,-2.176,1,0.0576,0.00112,0.929,0.342,0.574,145.052,4
spotify:track:7bjO3BMl5ps63mpPMfhPDC,ロストワンの号哭,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,Neru,17/1/2018,214146,55,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,KARENT,0.382,0.892,7,-1.073,1,0.184,0.0968,0,0.549,0.806,161.846,4
spotify:track:01MsqQ89M1tOEfxgWmEsWL,二息歩行 (feat. 初音ミク),DECO*27 VOCALOID COLLECTION 2008～2012,DECO*27;Hatsune Miku,18/12/2013,183384,31,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.472,0.936,1,-3.314,0,0.0794,0.00268,0.113,0.145,0.442,180.062,4
spotify:track:0kAXFANlXyhTyQrcLX72Ln,Headphone Actor,MEKAKUCITYDAYS,Jin,30/5/2012,217253,31,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,1st PLACE Co Ltd. | IA Project,0.564,0.888,11,-3.014,0,0.0575,0.000394,0.0000051,0.125,0.896,104.979,4
spotify:track:6D96feQOGRg5YRzzNudCiT,Kisaragi Attention,MEKAKUCITYDAYS,Jin,30/5/2012,244240,33,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,1st PLACE Co Ltd. | IA Project,0.61,0.809,8,-4.239,1,0.033,0.000453,0.317,0.0578,0.961,100.059,4
spotify:track:322kT9nvEyAe0mTb4fPpYH,Streaming Heart,Exit Tunes Presents Numbers,DECO*27,19/8/2015,181117,27,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",EXIT TUNES,0.612,0.888,1,-10.697,1,0.0752,0.00179,0.0272,0.339,0.729,105.016,4
spotify:track:29JFaA8DQ4D7IPvaGM7jwI,妄想税 (feat. 初音ミク),Conti New,DECO*27;Hatsune Miku,26/3/2014,216538,39,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.771,0.622,1,-4.027,1,0.0586,0.11,0.00000102,0.0543,0.869,133.988,4
spotify:track:37GMUyWwCSAwklaeQQzJVq,118,GHOST,DECO*27,28/9/2016,184000,28,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.669,0.884,0,-4.258,1,0.0721,0.0225,0,0.1,0.693,124.02,4
spotify:track:0Y1zie8GX9FOVJvnMMTS86,DSCF,GHOST,DECO*27,28/9/2016,270000,48,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.747,0.832,8,-5.747,1,0.0318,0.122,0,0.0796,0.82,109.991,4
spotify:track:5Odz8i3zIAtNqiJUsrQh48,Reversible Campaign,GHOST,DECO*27,28/9/2016,177000,38,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.575,0.913,4,-4.54,0,0.0564,0.0125,0,0.297,0.445,94.973,4
spotify:track:1fEooTowVu4xNFGoXKxWvR,妄想感傷代償連盟,GHOST,DECO*27,28/9/2016,270000,52,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.747,0.832,8,-5.747,1,0.0318,0.122,0,0.0796,0.82,109.991,4
spotify:track:3FVOau7UJ82nzv8Rt233W1,Anti Beat,Exit Tunes Presents Numbers,DECO*27,19/8/2015,217307,12,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",EXIT TUNES,0.572,0.771,6,-13.244,0,0.0755,0.00318,0.00272,0.225,0.693,161.957,4
spotify:track:3jUCEn1duoFlvXKPbGCEkb,Half Step,Kaleidoscope,Originals;Hatsune Miku,28/6/2018,256441,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,Spinnup,0.574,0.963,1,-2.653,1,0.0648,0.0873,0.0000176,0.063,0.938,170.061,4
spotify:track:0QFrVzd6dk4az0TOK5ZtA5,青く駆けろ!,青く駆けろ!,Marasy;Hatsune Miku;MEIKO;ミライアカリ;YuNi;Aoi Fuji;星乃一歌,12/8/2020,227796,18,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,"Nippon Columbia Co., Ltd.",0.575,0.951,7,-3.635,1,0.0522,0.0692,0,0.128,0.643,94.998,4
spotify:track:40mo1RUUEPxnl38TgC6ylr,Miku - Japanese Version,S/S17,Anamanaguchi;Hatsune Miku,24/3/2017,218328,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,Polyvinyl Records,0.702,0.796,1,-5.104,1,0.0628,0.215,0.0000314,0.191,0.627,127.962,4
spotify:track:0uE1S2gplHMRGadJfx0bJE,愛Dee,The Greatest Idol,Mitchie M;Hatsune Miku;Megurine Luka,6/11/2013,286746,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,Sony Music Direct (Japan) Inc.,0.587,0.987,6,-2.507,1,0.0631,0.00579,0.0576,0.374,0.842,128.021,4
spotify:track:1RhZPMlLKnjKB0vndS7Cvp,moon,moon,iroha(sasaki),2007,335435,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,KarenT,0.545,0.991,11,-2.059,0,0.0413,0.0626,0.00044,0.09,0.837,149.969,4
spotify:track:0S5J3iGK9A6hw6kLvoxUlA,kokoro,Torabotic Tunes,Toraboruta,16/12/2008,282865,0,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,KarenT,0.52,0.966,4,-3.042,0,0.0774,0.137,0.00000637,0.271,0.196,140.006,4
spotify:track:5Xjb6XcOlsHvG29KESn3Dq,バイビーベイビーサヨウナラ (feat. 初音ミク),バイビーベイビーサヨウナラ,saiB;Hatsune Miku,3/2/2010,190000,20,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,KARENT,0.551,0.979,2,-2.94,1,0.0706,0.0505,0.236,0.123,0.418,134.976,4
spotify:track:6t9kGgjOeTB1rJBp5SoLqQ,Uso To Nuigurumi,Vocaloid3 Library Mayu,Dixie Flatline,2/12/2015,223861,19,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,EXIT TUNES,0.787,0.879,1,-3.349,1,0.0341,0.135,0,0.0354,0.961,120.003,4
spotify:track:3NgUFrDBCFaALlH0wRVWV9,ストリーミングハート (feat. 初音ミク),Conti New,DECO*27;Hatsune Miku,26/3/2014,178941,34,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",U/M/A/A,0.601,0.961,1,-3.653,1,0.132,0.0029,0.0138,0.306,0.6,104.977,4
spotify:track:4UJumCACD12BFuYsvHkeW6,needLe,needLe,DECO*27,9/4/2021,226408,24,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,"vocaloid,j-pop",OTOIRO,0.524,0.956,1,-4.152,0,0.0579,0.00025,0.00000886,0.168,0.848,95.063,4
spotify:track:2NM47duQ34zuzD1VlrBYpI,消失,消失 -Real And Repeat-,cosMo@Bousou-P,10/8/2018,291000,41,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,CHEMICAL SYSTEM,0.51,0.942,1,-5.289,1,0.0499,0.000269,0.0288,0.726,0.517,119.987,4
spotify:track:5qXP2j7rMq9dY2NpkOtJqM,ウミユリ海底譚,カーテンコールが止む前に,n-buna,26/4/2014,237253,29,FALSE,31lqaiwps3tha6qe366yxuvzrmsq,2026-03-13T05:55:45Z,vocaloid,U&R records,0.578,0.972,10,-1.84,0,0.0378,0.0821,0.000182,0.232,0.966,119.975,4
